verdict,reason,hub,title,firm,fit,relevance,url,id
noise,enterprise_it,singapore,Platform Engineer,~dymon asia capital (singapore) pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/banking-finance/platform-engineer-dymon-asia-capital-8ce15ed10a5dcbe68b7973e954a0a2df,mycareersfuture:singapore:8ce15ed10a5dcbe68b7973e954a0a2df
noise,enterprise_it,hong kong,Low Latency C++ Developer,eclipsetrading.com,plausible,adjacent,https://job-boards.greenhouse.io/eclipsetrading/jobs/7339999002,greenhouse:eclipsetrading:7339999002
noise,enterprise_it,hong kong,Graduate Low Latency C++ Software Developer,eclipsetrading.com,out_of_scope,adjacent,https://job-boards.greenhouse.io/eclipsetrading/jobs/8735474002,greenhouse:eclipsetrading:8735474002
noise,enterprise_it,singapore,Data Analyst,~ariston services pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-ariston-services-c70580b5d3ccbc4e6fb1f6506fa99255,mycareersfuture:singapore:c70580b5d3ccbc4e6fb1f6506fa99255
noise,enterprise_it,singapore,Avaloq Technical Developer,~vine infotech private limited,,,https://www.mycareersfuture.gov.sg/job/banking-finance/avaloq-technical-developer-vine-infotech-1ea9f0f137a641302fe744c4661af503,mycareersfuture:singapore:1ea9f0f137a641302fe744c4661af503
noise,enterprise_it,singapore,Applications Developer,~saksoft pte limited,,,https://www.mycareersfuture.gov.sg/job/information-technology/applications-developer-saksoft-f8d625d0a134c9d4dba0bb80bcdf7ab4,mycareersfuture:singapore:f8d625d0a134c9d4dba0bb80bcdf7ab4
noise,enterprise_it,singapore,Application Developer,~riskdata consulting pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/application-developer-riskdata-consulting-f4f6f5f176e0bdc89015382b3c0f2ffa,mycareersfuture:singapore:f4f6f5f176e0bdc89015382b3c0f2ffa
noise,enterprise_it,singapore,Application Developer,~regtech insight pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/application-developer-regtech-insight-f602ed705b07837d44aa1498eb13090c,mycareersfuture:singapore:f602ed705b07837d44aa1498eb13090c
noise,enterprise_it,singapore,Senior Network Security Engineer,~percept solutions pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/senior-network-security-engineer-percept-solutions-54422d503b3aa25bc31f6365a2a2274a,mycareersfuture:singapore:54422d503b3aa25bc31f6365a2a2274a
noise,enterprise_it,singapore,Business Analyst (Trade Finance),~adecco personnel pte ltd,,,https://www.mycareersfuture.gov.sg/job/information-technology/business-analyst-adecco-personnel-03994a79d65a4a3b83096eaf0282f666,mycareersfuture:singapore:03994a79d65a4a3b83096eaf0282f666
noise,enterprise_it,singapore,Test Analyst – Credit Risk / Lending Systems,~adecco personnel pte ltd,plausible,less_relevant,https://www.mycareersfuture.gov.sg/job/information-technology/test-analyst-%E2%80%93-credit-risk-lending-systems-adecco-personnel-df3c30a4fa5374228218b9724075bd3e,mycareersfuture:singapore:df3c30a4fa5374228218b9724075bd3e
noise,enterprise_it,singapore,"Software Engineer III, Post Trade Technology","~jpmorgan chase bank, n.a.",stretch,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/software-engineer-iii-post-trade-technology-jpmorgan-chase-bank-na-11690520eb884d85b48ce25141299df2,mycareersfuture:singapore:11690520eb884d85b48ce25141299df2
noise,enterprise_it,singapore,Software Engineer (Data),~quess selection & services pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/software-engineer-quess-selection-services-cc4e3e6d7f1188bf6c56f56bae353326,mycareersfuture:singapore:cc4e3e6d7f1188bf6c56f56bae353326
noise,enterprise_it,singapore,Software Engineer (Calypso),~adecco personnel pte ltd,,,https://www.mycareersfuture.gov.sg/job/information-technology/software-engineer-adecco-personnel-3295244e6e5aaca23afce4f384f6d418,mycareersfuture:singapore:3295244e6e5aaca23afce4f384f6d418
noise,enterprise_it,singapore,Software Developer (Banking),~smart information management systems private limited,,,https://www.mycareersfuture.gov.sg/job/banking-finance/software-developer-smart-information-management-systems-9ada7deeec902217d3acbcbe087f7875,mycareersfuture:singapore:9ada7deeec902217d3acbcbe087f7875
noise,enterprise_it,singapore,Software Developer,~squarepoint services singapore pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/banking-finance/software-developer-squarepoint-services-singapore-3490c9c076fd6249e8b9558858690a03,mycareersfuture:singapore:3490c9c076fd6249e8b9558858690a03
noise,enterprise_it,singapore,Software Developer,~squarepoint services singapore pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/banking-finance/software-developer-squarepoint-services-singapore-2629c662793404b91a1efc147f30d299,mycareersfuture:singapore:2629c662793404b91a1efc147f30d299
noise,enterprise_it,singapore,Senior Trading Systems Support Engineer,~ambition group singapore pte. ltd.,stretch,adjacent,https://www.mycareersfuture.gov.sg/job/information-technology/senior-trading-systems-support-engineer-ambition-group-singapore-32ce26b654c84f23ff5860ed1af7a017,mycareersfuture:singapore:32ce26b654c84f23ff5860ed1af7a017
noise,enterprise_it,singapore,Senior Software Developer,~we-plus pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/banking-finance/senior-software-developer-we-plus-f90d98c6961fce63ade1044b05314f1d,mycareersfuture:singapore:f90d98c6961fce63ade1044b05314f1d
noise,enterprise_it,hong kong,Research Technology Support,~point72,strong,less_relevant,https://boards.greenhouse.io/point72/jobs/8475957002?gh_jid=8475957002,greenhouse:point72:8475957002
noise,enterprise_it,singapore,Front Office Project Management (Financial Industry) - Temp Assignment till End Dec26 - Up to S$5.5k,~talent edge recruitment llp,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/banking-finance/front-office-project-management-temp-assignment-till-end-dec26-s55k-talent-edge-recruitment-47cedf8f699fb734ef853adbb133b172,mycareersfuture:singapore:47cedf8f699fb734ef853adbb133b172
noise,enterprise_it,singapore,Data Reliability Engineer,~point72,stretch,adjacent,https://boards.greenhouse.io/point72/jobs/8691264002?gh_jid=8691264002,greenhouse:point72:8691264002
noise,enterprise_it,singapore,Cubist Senior Data Scientist,~point72,stretch,relevant,https://boards.greenhouse.io/point72/jobs/7045995002?gh_jid=7045995002,greenhouse:point72:7045995002
noise,enterprise_it,singapore,Cubist Data Scientist,~point72,strong,relevant,https://boards.greenhouse.io/point72/jobs/7001158002?gh_jid=7001158002,greenhouse:point72:7001158002
noise,enterprise_it,singapore,C++ Software Developer,~ambition group singapore pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/c-software-developer-ambition-group-singapore-a640545a1560d1963f8f58b912de072e,mycareersfuture:singapore:a640545a1560d1963f8f58b912de072e
noise,enterprise_it,singapore,Senior System Analyst - Digital Channels,~persol singapore pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/senior-system-analyst-digital-channels-persol-singapore-d9d1f296a8fcca4723c61726dd34a641,mycareersfuture:singapore:d9d1f296a8fcca4723c61726dd34a641
noise,enterprise_it,singapore,Senior Murex Datamart Developer,~luxoft singapore pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/senior-murex-datamart-developer-luxoft-singapore-e450720c127c78fbf263a99528444700,mycareersfuture:singapore:e450720c127c78fbf263a99528444700
noise,enterprise_it,singapore,Senior Murex Credit Risk Consultant,~luxoft information technology (singapore) pte. ltd.,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/information-technology/senior-murex-credit-risk-consultant-luxoft-information-technology-0417e2b59dd804a8f7c7d898a7815b11,mycareersfuture:singapore:0417e2b59dd804a8f7c7d898a7815b11
noise,enterprise_it,singapore,Senior Murex Credit Risk Consultant,~luxoft singapore pte. ltd.,stretch,less_relevant,https://www.mycareersfuture.gov.sg/job/information-technology/senior-murex-credit-risk-consultant-luxoft-singapore-8aee421ab74e8ac63c04a299877623f7,mycareersfuture:singapore:8aee421ab74e8ac63c04a299877623f7
noise,enterprise_it,singapore,"Senior Business Analyst (Finacle,Flex cube, swift)",~quess engineering pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/senior-business-analyst-quess-engineering-2c6df9708648bf46c0e8697b2c045b4a,mycareersfuture:singapore:2c6df9708648bf46c0e8697b2c045b4a
noise,enterprise_it,singapore,NeoXam Consultant,~luxoft singapore pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/neoxam-consultant-luxoft-singapore-9b6d30ba71255de65eb3d98775f39da8,mycareersfuture:singapore:9b6d30ba71255de65eb3d98775f39da8
noise,enterprise_it,singapore,Murex Datamart Consultant,~luxoft information technology (singapore) pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/murex-datamart-consultant-luxoft-information-technology-2257c9cb6909c4a8c3db9df00b458655,mycareersfuture:singapore:2257c9cb6909c4a8c3db9df00b458655
noise,enterprise_it,singapore,Developer - IS-93294,~intellimaticz pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/banking-finance/developer-is-93294-intellimaticz-d22fd08e8e49f9b928646cb54c51a771,mycareersfuture:singapore:d22fd08e8e49f9b928646cb54c51a771
noise,enterprise_it,singapore,Senior SAP Consultant,~infodrive solutions pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/senior-sap-consultant-infodrive-solutions-79ae0cc502d3d87a483a5f3dbfd57848,mycareersfuture:singapore:79ae0cc502d3d87a483a5f3dbfd57848
noise,enterprise_it,singapore,SAP Plant Maintenance Consultant,~u3 infotech pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/consulting/sap-plant-maintenance-consultant-u3-infotech-8ae51bd4be5dc569ad3ab3499b21797e,mycareersfuture:singapore:8ae51bd4be5dc569ad3ab3499b21797e
noise,enterprise_it,singapore,Peoplesoft Developer,~avensys consulting pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/peoplesoft-developer-avensys-consulting-93eaa797b5b518dabfed1409a825018f,mycareersfuture:singapore:93eaa797b5b518dabfed1409a825018f
noise,enterprise_it,singapore,Peoplesoft Developer,~avensys consulting pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/peoplesoft-developer-avensys-consulting-a6812c2b87bb59576103d489b10c28a4,mycareersfuture:singapore:a6812c2b87bb59576103d489b10c28a4
noise,enterprise_it,singapore,Murex Finance Consultant #IJW,~recruit express pte ltd,,,https://www.mycareersfuture.gov.sg/job/information-technology/murex-finance-consultant-ijw-recruit-express-a137b8835e97cd5b3341e7def3066011,mycareersfuture:singapore:a137b8835e97cd5b3341e7def3066011
noise,enterprise_it,singapore,"Foundation Engineering, SDLC Java CI/CD Software Engineer, Associate, Singapore",~goldman sachs services (singapore) pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/banking-finance/foundation-engineering-sdlc-java-cicd-software-engineer-associate-singapore-goldman-sachs-services-02bbdbbfb58703d70ff73a0aad4e9b6b,mycareersfuture:singapore:02bbdbbfb58703d70ff73a0aad4e9b6b
noise,enterprise_it,singapore,Cloud Platform Engineer,~scientec consulting pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/cloud-platform-engineer-scientec-consulting-d1972e26738935b557ad1a7c6afbf9fe,mycareersfuture:singapore:d1972e26738935b557ad1a7c6afbf9fe
noise,enterprise_it,stockholm,Systemförvaltare SimCorp Dimension till AP4,ap4.se,plausible,adjacent,https://ap4.se/karriar/lediga-tjanster/systemforvaltare-simcorp-dimension-till-ap4/,site:ap4:systemforvaltare-simcorp-dimension-till-ap4
noise,enterprise_it,singapore,System Analyst,~saksoft pte limited,,,https://www.mycareersfuture.gov.sg/job/information-technology/system-analyst-saksoft-861bbb5a256195b54c000cf55c396ec7,mycareersfuture:singapore:861bbb5a256195b54c000cf55c396ec7
noise,enterprise_it,singapore,Software Systems Analyst (Techno-Functional Role) (Murex: Front-to-back Trade Lifecycle),~d l resources pte ltd,,,https://www.mycareersfuture.gov.sg/job/banking-finance/software-systems-analyst-d-l-resources-216ce31aef163d04fca0bf2059fed240,mycareersfuture:singapore:216ce31aef163d04fca0bf2059fed240
noise,enterprise_it,stockholm,Senior Product Portfolio Analyst,~ifs,stretch,adjacent,https://jobbsafari.se/jobb/senior-product-portfolio-analyst-scsom-20508828,jobbsafari:sweden:20508828
noise,enterprise_it,singapore,Senior Offensive Security Consultant (AI Red Teaming),~stone cybersecurity pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/senior-offensive-security-consultant-stone-cybersecurity-abba247d4c91971c36d8a075f84ec366,mycareersfuture:singapore:abba247d4c91971c36d8a075f84ec366
noise,enterprise_it,singapore,Senior Murex MxML Developer  #IJW,~recruit express pte ltd,,,https://www.mycareersfuture.gov.sg/job/information-technology/senior-murex-mxml-developer-ijw-recruit-express-0a58e82dab329cfc68fd504f35b590e6,mycareersfuture:singapore:0a58e82dab329cfc68fd504f35b590e6
noise,enterprise_it,singapore,Senior Financials Functional Consultant,~workday singapore pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/consulting/senior-financials-functional-consultant-workday-singapore-730047d7a46cd09d08dd863d0d9d90c9,mycareersfuture:singapore:730047d7a46cd09d08dd863d0d9d90c9
noise,enterprise_it,singapore,SAP PM Consultant,~flintex consulting pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/sap-pm-consultant-flintex-consulting-356a9ffb5086c404d7705907662f519e,mycareersfuture:singapore:356a9ffb5086c404d7705907662f519e
noise,enterprise_it,singapore,SAP FICO Consultant,~axxis technologies (s) pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/consulting/sap-fico-consultant-axxis-technologies-6e7e3296a4ad72dcca4a971e57ce5500,mycareersfuture:singapore:6e7e3296a4ad72dcca4a971e57ce5500
noise,enterprise_it,singapore,SAP FICO Consultant,~axxis consulting (s) pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/consulting/sap-fico-consultant-axxis-consulting-2a498b92592e53c7cb2c53e2c913ce10,mycareersfuture:singapore:2a498b92592e53c7cb2c53e2c913ce10
noise,enterprise_it,singapore,Platform Engineer,~schonfeld strategic advisors (singapore) pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/engineering/platform-engineer-schonfeld-strategic-advisors-5c507222551c7fa5128c932caac1abbb,mycareersfuture:singapore:5c507222551c7fa5128c932caac1abbb
noise,enterprise_it,singapore,Murex STP Interface Developer,~optimum solutions (singapore) pte ltd,,,https://www.mycareersfuture.gov.sg/job/information-technology/murex-stp-interface-developer-optimum-solutions-4f1d920050ab74da309208a332a18289,mycareersfuture:singapore:4f1d920050ab74da309208a332a18289
noise,enterprise_it,singapore,Murex Environment Management Consultant #IJW,~recruit express pte ltd,,,https://www.mycareersfuture.gov.sg/job/information-technology/murex-environment-management-consultant-ijw-recruit-express-e2bdaaefb8cc828f46730ea26c194a79,mycareersfuture:singapore:e2bdaaefb8cc828f46730ea26c194a79
noise,enterprise_it,singapore,Investment Data Analyst,~tech mahindra limited (singapore branch),,,https://www.mycareersfuture.gov.sg/job/information-technology/investment-data-analyst-tech-mahindra-2ce6ae587ae1cc0f4bed86dce3905d2f,mycareersfuture:singapore:2ce6ae587ae1cc0f4bed86dce3905d2f
noise,enterprise_it,singapore,FullStack Developer,~kg information systems pte. ltd.,,,https://www.mycareersfuture.gov.sg/job/information-technology/fullstack-developer-kg-information-systems-d56fd2fc97828bd97785beb27e5c31f3,mycareersfuture:singapore:d56fd2fc97828bd97785beb27e5c31f3
noise,enterprise_it,singapore,ESG Data Analyst – APAC,~tech mahindra limited (singapore branch),,,https://www.mycareersfuture.gov.sg/job/information-technology/esg-data-analyst-%E2%80%93-apac-tech-mahindra-a128110cf3e505270ec1dfc469050ef3,mycareersfuture:singapore:a128110cf3e505270ec1dfc469050ef3
noise,enterprise_it,singapore,Data Analyst,~tech mahindra limited (singapore branch),,,https://www.mycareersfuture.gov.sg/job/information-technology/data-analyst-tech-mahindra-3ba68d4dcedb4cc385b8966b098b9f6e,mycareersfuture:singapore:3ba68d4dcedb4cc385b8966b098b9f6e
noise,enterprise_it,singapore,"Capital Markets Domain Expert, AI Engineer",~encora technologies pte. ltd.,plausible,adjacent,https://www.mycareersfuture.gov.sg/job/information-technology/capital-markets-domain-expert-ai-engineer-encora-technologies-0ab33cebc32ccf9a8ffc874d47d79c36,mycareersfuture:singapore:0ab33cebc32ccf9a8ffc874d47d79c36
noise,enterprise_it,singapore,Campus Systems Engineer (Intern),jumptrading.com,,,https://www.jumptrading.com/hr/job?gh_jid=8027952,greenhouse:jumptrading:8027952
noise,enterprise_it,singapore,Campus Python Software Engineer (Intern),jumptrading.com,,,https://www.jumptrading.com/hr/job?gh_jid=8027955,greenhouse:jumptrading:8027955
