n,relevance,seniority,note,title,firm,location,department,url,ats,token,job_id
542,rejected,junior_0_2,Bank retail operations part-time,"Associate Banker II (US) - 20 hrs - South Boston, MA - Bilingual Haitian Creole or Hindi Preferred",td.com,"Boston, Massachusetts",,https://td.wd3.myworkdayjobs.com/en-US/TD_Bank_Careers/job/Boston-Massachusetts/Banking-Associate--US----20-hrs---South-Boston--MA---Bilingual-Haitian-Creole-or-Hindi-Preferred_R_1502713,workday,td|wd3|TD_Bank_Careers,/job/Boston-Massachusetts/Banking-Associate--US----20-hrs---South-Boston--MA---Bilingual-Haitian-Creole-or-Hindi-Preferred_R_1502713
543,rejected,junior_0_2,Crypto data center; explicitly excluded,Site Development Associate – Data Center Development,galaxy.com,"Lubbock, Texas (REMOTE)",Data Centers,https://job-boards.greenhouse.io/galaxydigitalservices/jobs/6134686004,greenhouse,galaxydigitalservices,6134686004
544,rejected,mid_3_5,Insurance benefits; off-market,Retirement Consultant,marshmma.com,3 Locations,,https://mmc.wd1.myworkdayjobs.com/en-US/MMC/job/Boston---Huntington/Retirement-Consultant_R_361194,workday,mmc|wd1|MMC,/job/Boston---Huntington/Retirement-Consultant_R_361194
545,adjacent,junior_0_2,Energy markets ops automation; not research,Operations & Automation Engineer – Renewable Energy,aenu.com,Berlin HQ,Business Operations,https://jobs.ashbyhq.com/trawa/0bad5ca2-95a8-4f5a-8a37-cd7892f97bd7,ashby,trawa,0bad5ca2-95a8-4f5a-8a37-cd7892f97bd7
546,rejected,mid_3_5,Bank customer service; off-research,"Banking Advisor - Markham, North York, Scarborough- Bilingual (Mandarin/Cantonese/Filipino)",rbcbluebay.com,2 Locations,,https://rbc.wd3.myworkdayjobs.com/en-US/RBCGLOBAL1/job/TORONTO-Ontario-Canada/Banking-Advisor---Markham--North-York--Scarborough--Bilingual--Mandarin-Cantonese-Filipino-_R-0000176073,workday,rbc|wd3|RBCGLOBAL1,/job/TORONTO-Ontario-Canada/Banking-Advisor---Markham--North-York--Scarborough--Bilingual--Mandarin-Cantonese-Filipino-_R-0000176073
547,rejected,student_intern,Wealth advisory internship; explicitly excluded,"Intern, Financial Planning",atlanticwp.com,"Nashville, TN",Internship Program,https://jobs.ashbyhq.com/mariner-careers/bf2d9440-78c8-4f9e-903c-7602c5cd5610,ashby,mariner-careers,bf2d9440-78c8-4f9e-903c-7602c5cd5610
548,rejected,mid_3_5,Carrier facilities; off-market,Utilities Specialist,carrier.com,"CAN03: Carrier-Charlotte, 9701 Old Statesville Road, Charlotte, NC, 28269 USA",,https://carrier.wd5.myworkdayjobs.com/en-US/jobs/job/CAN03-Carrier-Charlotte-9701-Old-Statesville-Road-Charlotte-NC-28269-USA/Utilities-Specialist_30209561,workday,carrier|wd5|jobs,/job/CAN03-Carrier-Charlotte-9701-Old-Statesville-Road-Charlotte-NC-28269-USA/Utilities-Specialist_30209561
549,rejected,senior_6_10,Corporate identity systems; off-market,Microsoft IAM Engineer,buoyant.vc,,Corporate,https://apply.workable.com/j/C09AE7A22E,workable,resource-innovations,C09AE7A22E
550,rejected,junior_0_2,Private wealth advisory; explicitly excluded,"Private Wealth, Sales Service Associate",blueowl.com,"New York City, NY",,https://blueowl.wd1.myworkdayjobs.com/en-US/blueowl/job/New-York-City-NY/Private-Wealth--Sales-Service-Associate_R-101918,workday,blueowl|wd1|blueowl,/job/New-York-City-NY/Private-Wealth--Sales-Service-Associate_R-101918
551,rejected,junior_0_2,Technology investment banking M&A; off-research,Investment Banking Associate,gpbullhound.com,"Stockholm, Sweden",Investment Banking,https://gpbullhound.recruitee.com/o/investment-banking-associate-4,recruitee,gpbullhound,647719
552,rejected,student_intern,Oil/gas engineering internship,"Intern, Engineering 2027",conocophillips.com,5 Locations,,https://conocophillips.wd1.myworkdayjobs.com/en-US/External/job/Kenedy-TX/Intern--Engineering-2027_REQ-006228,workday,conocophillips|wd1|External,/job/Kenedy-TX/Intern--Engineering-2027_REQ-006228
553,rejected,unknown,Retail jewelry; off-industry,Retail Store Associate,palmersquare.com,"Orlando, FL",Retail Store Associates,https://jobs.lever.co/heyrowan/f8608cf6-d2c8-4e4d-ad9b-ec2ecdd6d2ee,lever,heyrowan,f8608cf6-d2c8-4e4d-ad9b-ec2ecdd6d2ee
554,rejected,junior_0_2,Life insurance product analysis; excluded,Case Design Life Insurance Illustrations Analyst,pacificlife.com,2 Locations,,https://pacificlife.wd1.myworkdayjobs.com/en-US/PacificLifeCareers/job/Newport-Beach-CA-700/Case-Design-Analyst_R17115,workday,pacificlife|wd1|PacificLifeCareers,/job/Newport-Beach-CA-700/Case-Design-Analyst_R17115
555,rejected,junior_0_2,Payments fintech engineering; off-market,Software Engineer - Web & App (Fullstack),qliro.com,"Qliro - Stockholm, Stockholm, Sweden",Product & Tech,https://career.qliro.com/jobs/8064828-software-engineer-web-app-fullstack,teamtailor,career.qliro.com,4f40d091-4970-4863-8ecd-640f3df3038d
556,rejected,unknown,Event venue security; off-industry,Security - Vibrant Music Hall,universe.com,"Waukee, IA, USA",,https://livenation.wd503.myworkdayjobs.com/en-US/LNExternalSite/job/Waukee-IA-USA/Security---Vibrant-Music-Hall_JR-82990-2,workday,livenation|wd503|LNExternalSite,/job/Waukee-IA-USA/Security---Vibrant-Music-Hall_JR-82990-2
557,rejected,student_intern,Infrastructure investing internship; off-market,"Intern, Infrastructure",esr.com,,SEA - Singapore,https://apply.workable.com/j/D615037A62,workable,esr-group,D615037A62
558,rejected,junior_0_2,Real estate M&A advisory; off-market,"M&A, Real Estate Associate (London, UK)",alantra.com,UK - London,,https://alantra.wd3.myworkdayjobs.com/en-US/Alantra/job/UK---London/M-A--Real-Estate-VP--London--UK-_JR267,workday,alantra|wd3|Alantra,/job/UK---London/M-A--Real-Estate-VP--London--UK-_JR267
559,rejected,junior_0_2,Healthcare software sales; off-market,Sales Development Representative,transformcap.com,United States - Remote,SDR,https://job-boards.greenhouse.io/tebra/jobs/4719577005,greenhouse,tebra,4719577005
560,rejected,unknown,Event venue operations; off-industry,Venue Sustainability - SPAC,universe.com,"Saratoga Springs, NY, USA",,https://livenation.wd503.myworkdayjobs.com/en-US/LNExternalSite/job/Saratoga-Springs-NY-USA/Venue-Sustainability---SPAC_JR-88584-1,workday,livenation|wd503|LNExternalSite,/job/Saratoga-Springs-NY-USA/Venue-Sustainability---SPAC_JR-88584-1
561,rejected,mid_3_5,Apparel supply chain; off-market,Inventory Planner,canterbury.com,"Long Beach, California, Long Beach, United States",,https://careers.pentland.com/jobs/8170512-inventory-planner,teamtailor,pentlandbrandsuk,13f67186-6c8b-477c-b547-822ee246f3f7
562,rejected,lead,Aerospace systems architecture,[DDMS] Functional Architect Detailed Design  (m/f),airbus.com,2 Locations,,https://ag.wd3.myworkdayjobs.com/en-US/Airbus/job/Marseille-Area/XMLNAME--DDMS--Functional-Architect-Detailed-Design---m-f-_JR10413587-1,workday,ag|wd3|Airbus,/job/Marseille-Area/XMLNAME--DDMS--Functional-Architect-Detailed-Design---m-f-_JR10413587-1
563,rejected,senior_6_10,Quantum computing; off-markets,Senior EDA/CAD Engineer,blackbird.vc,"Palo Alto, California, United States",Engineering,https://www.psiquantum.com/apply?gh_jid=7695548003,greenhouse,psiquantum,7695548003
564,adjacent,junior_0_2,Exchange CDS risk; potential quant but ops-heavy,CDSClear Risk Analyst,lseg.com,"London, United Kingdom",,https://lseg.wd3.myworkdayjobs.com/en-US/Careers/job/London-United-Kingdom/CDSClear-Quantitative-Strategist_R0114408-1,workday,lseg|wd3|Careers,/job/London-United-Kingdom/CDSClear-Quantitative-Strategist_R0114408-1
565,rejected,mid_3_5,Workforce platform DevOps; off-market,DevOps Engineer,mainstcapital.com,"Denver, Colorado, United States",Career Edge,https://job-boards.greenhouse.io/careerteam/jobs/4711767005,greenhouse,careerteam,4711767005
566,rejected,junior_0_2,Bank retail operations,"Associate Banker II - Wellesley, MA",td.com,"Wellesley, Massachusetts",,https://td.wd3.myworkdayjobs.com/en-US/TD_Bank_Careers/job/Wellesley-Massachusetts/Banking-Associate---Wellesley--MA_R_1488944,workday,td|wd3|TD_Bank_Careers,/job/Wellesley-Massachusetts/Banking-Associate---Wellesley--MA_R_1488944
567,rejected,junior_0_2,Magazine subscription sales; off-industry,"Sales & Retention Assistant, Magazine Subscriptions",futureplc.com,,B2C,https://apply.workable.com/j/FD46839751,workable,futureplc,FD46839751
568,rejected,new_grad,Life sciences credit analyst program; off-market,"2027 Analyst, Liquid Structured Credit",baincapitallifesciences.com,Boston,,https://baincapital.wd1.myworkdayjobs.com/en-US/External_Public/job/Boston/XMLNAME-2027-Analyst--Liquid-Structured-Credit_REQ_108333,workday,baincapital|wd1|External_Public,/job/Boston/XMLNAME-2027-Analyst--Liquid-Structured-Credit_REQ_108333
569,rejected,senior_6_10,Occupational therapy healthcare; off-market,Contracted In-Home Occupational Therapist,primary.vc,"Cleveland Heights, OH",Occupational Therapy,https://job-boards.greenhouse.io/jukeboxhealth/jobs/4277779009,greenhouse,jukeboxhealth,4277779009
570,rejected,junior_0_2,Corporate IT support; off-market,IT Onsite Support Specialist,essity.com,"Dover, DE",,https://essity.wd3.myworkdayjobs.com/en-US/Job_opportunities/job/Dover-DE/IT-Onsite-Support-Specialist_Essity261750,workday,essity|wd3|Job_opportunities,/job/Dover-DE/IT-Onsite-Support-Specialist_Essity261750
571,rejected,mid_3_5,Debt management fintech SQL; off-market,Systemutvecklare / Teknisk Systemspecialist med fokus på SQL,b2-impact.com,,IT,https://careers.b2-impact.se/jobs/8161730-systemutvecklare-teknisk-systemspecialist-med-fokus-pa-sql,teamtailor,careers.b2-impact.com,37eefe42-5c91-4ed9-a12d-9d89607c6963
572,rejected,mid_3_5,Asset manager client operations; off-research,Account Relationship Consultant,mandg.com,2 Locations,,https://mgpru.wd3.myworkdayjobs.com/en-US/mandgprudential/job/Edinburgh/Account-Relationship-Consultant_R19602,workday,mgpru|wd3|mandgprudential,/job/Edinburgh/Account-Relationship-Consultant_R19602
573,rejected,senior_6_10,Hardware product design; off-market,Senior Product Design Engineer,s2ginvestments.com,"San Bruno, California",Hardware,https://job-boards.greenhouse.io/mill/jobs/4692901005,greenhouse,Mill,4692901005
574,rejected,junior_0_2,Manufacturing support; off-market,Production Support Engineer,flex.com,"USA, SC, Columbia",,https://flextronics.wd1.myworkdayjobs.com/en-US/Careers/job/USA-SC-Columbia/Production-Support-Engineer_WD225244,workday,flextronics|wd1|Careers,/job/USA-SC-Columbia/Production-Support-Engineer_WD225244
575,rejected,mid_3_5,Corporate fleet operations; off-market,Sachbearbeiter - Fuhrpark & Behördenmanagement (m/w/d),finn.com,Germany,Fleet Operations,https://jobs.lever.co/finn/9fce8ac6-c078-4dc2-8a60-8944d8728a5b,lever,finn,9fce8ac6-c078-4dc2-8a60-8944d8728a5b
576,rejected,junior_0_2,Manufacturing AI QA; off-market,AI Quality Analyst,zebra.com,"Lincolnshire, Illinois",,https://zebra.wd501.myworkdayjobs.com/en-US/Zebra_careers/job/Lincolnshire-Illinois/AI-Quality-Analyst_JR102189,workday,zebra|wd501|Zebra_careers,/job/Lincolnshire-Illinois/AI-Quality-Analyst_JR102189
577,rejected,senior_6_10,Nuclear reactor design; off-market,Senior Mechanical Design Engineer - Cover Gas Systems,reveillevc.com,Los Angeles,Reactor Hardware Engineering,https://jobs.ashbyhq.com/Antares/ea3ca392-b52e-434d-8e5f-74816fc899b6,ashby,Antares,ea3ca392-b52e-434d-8e5f-74816fc899b6
578,rejected,mid_3_5,Facilities technology systems; off-market,BMS/OT Technology Support Specialist,jll.com,5 Locations,,https://jll.wd1.myworkdayjobs.com/en-US/jllcareers/job/Charlotte-NC/BMS-OT-Technology-Support-Specialist_REQ526673,workday,jll|wd1|jllcareers,/job/Charlotte-NC/BMS-OT-Technology-Support-Specialist_REQ526673
579,rejected,senior_6_10,Enterprise software consulting; off-market,"Senior Enterprise Solution Architect, Federal",dawncapital.com,"Fayetteville, North Carolina, USA",Customer Solutions and Services,https://www.collibra.com/us/en/company/careers/job-listing/?gh_jid=8122562,greenhouse,collibra,8122562
580,rejected,junior_0_2,Environmental consulting; off-market,Consulting Associate/Consultor Associado (Licenciamento ambiental - Meio Físico),erm.com,2 Locations,,https://erm.wd3.myworkdayjobs.com/en-US/ERM_Careers/job/Sao-Paulo-Brazil/Consulting-Associate-Consultor-Associado--Licenciamento-ambiental---Meio-Fsico-_R00030826,workday,erm|wd3|ERM_Careers,/job/Sao-Paulo-Brazil/Consulting-Associate-Consultor-Associado--Licenciamento-ambiental---Meio-Fsico-_R00030826
581,adjacent,student_intern,Brokerage compliance internship; ops-focused,Legal & Compliance Intern,afsgroup.nl,"Amsterdam, Netherlands",Legal & Compliance | AFS Group,https://afsgroup.recruitee.com/o/legal-compliance-intern,recruitee,afsgroup,2700008
582,rejected,unknown,Utilities field operations; off-market,Utility Agent (Field Based),erm.com,2 Locations,,https://erm.wd3.myworkdayjobs.com/en-US/ERM_Careers/job/Atlanta-Georgia/Utility-Agent--Field-Based-_R00027633,workday,erm|wd3|ERM_Careers,/job/Atlanta-Georgia/Utility-Agent--Field-Based-_R00027633
583,rejected,junior_0_2,Aerospace launch systems; off-market,Application Software Engineer (f/m/d),earlybird.com,"Ottobrunn, Bavaria, Germany",Ground Systems,https://job-boards.eu.greenhouse.io/isaraerospace/jobs/4950930101,greenhouse,isaraerospace,4950930101
584,rejected,junior_0_2,Manufacturing quality; off-market,Quality Documentation Specialist,flex.com,"USA, SC, Columbia",,https://flextronics.wd1.myworkdayjobs.com/en-US/Careers/job/USA-SC-Columbia/Quality-Documentation-Specialist_WD223331-1,workday,flextronics|wd1|Careers,/job/USA-SC-Columbia/Quality-Documentation-Specialist_WD223331-1
585,rejected,junior_0_2,Autonomous vehicle analytics; off-market,"Data Analyst, Security Analytics",firstminute.capital,London,Security & Resilience,https://wayve.firststage.co/jobs?gh_jid=8716080002,greenhouse,wayve,8716080002
586,rejected,junior_0_2,Manufacturing engineering; off-market,Mechanical Design Engineer,flex.com,"USA, TX, Austin",,https://flextronics.wd1.myworkdayjobs.com/en-US/Careers/job/USA-TX-Austin/Mechanical-Design-Engineer_WD222151,workday,flextronics|wd1|Careers,/job/USA-TX-Austin/Mechanical-Design-Engineer_WD222151
587,rejected,junior_0_2,SME accounting software design; off-market,Product Designer - Germany (m/w/d) ,pennylane.com,Germany (remote),Product,https://jobs.ashbyhq.com/pennylane/0c36dac8-2482-47d1-940a-883ad394a737,ashby,pennylane,0c36dac8-2482-47d1-940a-883ad394a737
588,rejected,mid_3_5,Logistics forwarding; off-market,"Forwarding Account Representative - Hybrid in Dallas, Texas",motorolasolutions.com,"Dallas, TX (TX143)",,https://motorolasolutions.wd5.myworkdayjobs.com/en-US/Careers/job/Dallas-TX-TX143/Forwarding-Account-Representative---Dallas-Office_R67291,workday,motorolasolutions|wd5|Careers,/job/Dallas-TX-TX143/Forwarding-Account-Representative---Dallas-Office_R67291
589,rejected,junior_0_2,Cybersecurity software sales; off-market,Sales Specialist - Upsell,aura.com,Remote USA,Inside Sales,https://job-boards.greenhouse.io/aura798/jobs/6135470004,greenhouse,aura798,6135470004
590,rejected,junior_0_2,Insurance operations support; off-market,Support Specialist:  FI,markel.com,4 Locations,,https://markelcorp.wd5.myworkdayjobs.com/en-US/GlobalCareers/job/Scottsdale-AZ/Support-Specialist---FI_R0023014,workday,markelcorp|wd5|GlobalCareers,/job/Scottsdale-AZ/Support-Specialist---FI_R0023014
591,adjacent,junior_0_2,Private credit analysis; quantitative but off-markets,"Associate, Credit Analysis",cimgroup.com,"Chicago, IL",(OFS) Trnsctn/Portfolio,https://jobs.lever.co/cimgroup/52f67f50-dc18-463f-b27e-8f3596b4572b,lever,cimgroup,52f67f50-dc18-463f-b27e-8f3596b4572b
592,rejected,junior_0_2,Environmental consulting data; off-market,"Consultant, Data Management (data migration, verification, EQuIS, SQL)",erm.com,2 Locations,,https://erm.wd3.myworkdayjobs.com/en-US/ERM_Careers/job/New-Delhi-India/Consultant--Data-Management--data-migration--verification--EQuIS--SQL-_R00031078-1,workday,erm|wd3|ERM_Careers,/job/New-Delhi-India/Consultant--Data-Management--data-migration--verification--EQuIS--SQL-_R00031078-1
593,rejected,senior_6_10,Autonomous vehicle AI; off-market,Senior Machine Learning Engineer - LLM Quantization & Deployment,xpeng.com,"Santa Clara, CA",AI Infrastructure Team,https://job-boards.greenhouse.io/xpengmotors/jobs/8710019002,greenhouse,xpengmotors,8710019002
594,rejected,mid_3_5,Corporate financial planning; off-market,Contrôleur de gestion commercial,europcar.com,,,https://europcar.wd103.myworkdayjobs.com/en-US/EuropcarCareerPage/job/Paris/Contrleur-de-gestion-commercial_JR108164,workday,europcar|wd103|EuropcarCareerPage,/job/Paris/Contrleur-de-gestion-commercial_JR108164
595,rejected,unknown,Precision manufacturing; off-market,Machinist - ID/OD Grinding,maxcessintl.com,"Melrose Park, Illinois, United States",Grinding,https://job-boards.greenhouse.io/maxcessinternational/jobs/4749832008,greenhouse,maxcessinternational,4749832008
596,rejected,student_intern,Audit internship for 2028,Summer 2028 Audit Intern - Austin,herbein.com,"Austin, TX",,https://cbh.wd12.myworkdayjobs.com/en-US/CherryBekaertEarlyCareers/job/Austin-TX/Summer-2028-Audit-Intern---Austin_JR101047,workday,cbh|wd12|CherryBekaertEarlyCareers,/job/Austin-TX/Summer-2028-Audit-Intern---Austin_JR101047
597,rejected,senior_6_10,Autonomous vehicle robotics; off-market,Senior Reinforcement Learning Engineer - Robotics,xpeng.com,"Santa Clara, CA",Robotics Center,https://job-boards.greenhouse.io/xpengmotors/jobs/8657382002,greenhouse,xpengmotors,8657382002
598,rejected,mid_3_5,Insurance sales producer; off-market,"Insurance Producer, Business Insurance",marshmma.com,5 Locations,,https://mmc.wd1.myworkdayjobs.com/en-US/MMC/job/Clearwater---Starcrest/Insurance-Producer--Business-Insurance_R_337387,workday,mmc|wd1|MMC,/job/Clearwater---Starcrest/Insurance-Producer--Business-Insurance_R_337387
599,rejected,junior_0_2,Retirement benefits operations; off-market,Financial Advisor Operations Specialist,humaninterest.com,"United States, Remote",Revenue,https://job-boards.greenhouse.io/humaninterest/jobs/8094891,greenhouse,humaninterest,8094891
600,rejected,unknown,Manufacturing production shift; off-market,Production Specialist - Night Shift,flex.com,"USA, IL, Buffalo Grove",,https://flextronics.wd1.myworkdayjobs.com/en-US/Careers/job/USA-IL-Buffalo-Grove/Production-Specialist---Night-Shift_WD227244,workday,flextronics|wd1|Careers,/job/USA-IL-Buffalo-Grove/Production-Specialist---Night-Shift_WD227244
